state,lga_code,lga_name,ward_code,ward_name,pu_code,pu_name,regd_voters,voting_points
DELTA,01,ANIOCHA NORTH,01,OBIOR,001,KANIDILIMA P/S - ISHIEKPE QUARTERS,1386,3
DELTA,01,ANIOCHA NORTH,01,OBIOR,002,KANIDILIMA P/S - OGBE AKWU,744,1
DELTA,01,ANIOCHA NORTH,01,OBIOR,003,KANIDILIMA P/S - OGBE ISSE,1016,2
DELTA,01,ANIOCHA NORTH,01,OBIOR,004,UKPALI P/S - OGBE UTU QUARTERS I,835,2
DELTA,01,ANIOCHA NORTH,01,OBIOR,005,UKPALI P/S - OGBE UTU QUARTERS II,660,1
DELTA,01,ANIOCHA NORTH,01,OBIOR,006,UKPALI P/S - IDUMU OZEI I,794,2
DELTA,01,ANIOCHA NORTH,01,OBIOR,007,UKPALI P/S - IDUMU OZEI II,689,1
DELTA,01,ANIOCHA NORTH,01,OBIOR,008,OFUOKWU P/S - OGBE AGIDI I,678,1
DELTA,01,ANIOCHA NORTH,01,OBIOR,009,OFUOKWU P/S - OGBE AGIDI II,515,1
DELTA,01,ANIOCHA NORTH,02,UGBO,001,GBONOZA P/S - ISHIEKPE QUARTERS I,1184,2
DELTA,01,ANIOCHA NORTH,02,UGBO,002,GBONOZA P/S - ISHIEKPE QUARTERS II,956,2
DELTA,01,ANIOCHA NORTH,02,UGBO,003,GBONOZA P/S - ISHIEKPE QUARTERS III,965,2
DELTA,01,ANIOCHA NORTH,02,UGBO,004,ANIEMEKA P/S - OGBE KENU QUARTERS I,1195,2
DELTA,01,ANIOCHA NORTH,02,UGBO,005,ANIEMEKA P/S - OGBE KENU QUARTERS II,1051,2
DELTA,01,ANIOCHA NORTH,02,UGBO,006,ISIOJI P/S - OGBE KENU I,1031,2
DELTA,01,ANIOCHA NORTH,02,UGBO,007,ISIOJI P/S - OGBE KENU II,891,2
DELTA,01,ANIOCHA NORTH,02,UGBO,008,IFEYINWA P/S - OGBE OBI QUARTERS I,829,2
DELTA,01,ANIOCHA NORTH,02,UGBO,009,IFEYINWA P/S - OGBE OBI QUARTERS II,848,2
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,001,OFUNNE P/S - UKPATU QUARTERS,919,2
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,002,OFUNNE P/S - OGBE OBI/OGBE EZI I,641,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,003,OFUNNE P/S - OGBE OBI/OGBE EZI II,600,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,004,POST OFFICE - OGBE ONEI,590,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,005,ANAGBA P/S - OGBE ONEI,651,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,006,DIEI P/S - USEBE/OGBEZE QUARTERS,635,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,007,DIEI P/S - UMUWADIA QUARTERS,292,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,008,DIEI P/S - OGBE ORJI QUARTERS,543,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,009,OJEOKPA P/S - UGBOBA I,730,1
DELTA,01,ANIOCHA NORTH,03,OBOMKPA,010,OJEOKPA P/S - UGBOBA II,526,1
DELTA,01,ANIOCHA NORTH,04,OLONA,001,IYIOGBE P/S - ISHIEKPE QUARTERS,1249,2
DELTA,01,ANIOCHA NORTH,04,OLONA,002,IYIOGBE P/S - UMUOLO QUARTERS I,1266,3
DELTA,01,ANIOCHA NORTH,04,OLONA,003,IYIOGBE P/S - UMUOLO QUARTERS II,857,2
DELTA,01,ANIOCHA NORTH,04,OLONA,004,IYIOGBE P/S - OGBE - OBI QUARTERS,1738,3
DELTA,01,ANIOCHA NORTH,04,OLONA,005,UGBA P/S - IDUMUJE QUARTERS,1122,2
DELTA,01,ANIOCHA NORTH,04,OLONA,006,UGBA P/S - OGBE KENU QUARTERS I,1280,3
DELTA,01,ANIOCHA NORTH,04,OLONA,007,UGBA P/S - OGBE KENU QUARTERS II,1003,2
DELTA,01,ANIOCHA NORTH,04,OLONA,008,UGBA P/S - AGBA QUARTERS,762,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,001,AZAGBA P/S - IKEM QUARTERS,1273,3
DELTA,01,ANIOCHA NORTH,05,AZAGBA,002,AZAGBA P/S - OGBE AKPU,891,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,003,AZAGBA P/S - OGBE UTU/ABUALO,1052,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,004,OSEMEKA P/S - OGBE UTU/ABUALO I,956,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,005,OSEMEKA P/S - OGBE UTU/ABUALO II,788,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,006,ENUOFU P/S - IDUMU OMO/UMUONYIMI I,856,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,007,ENUOFU P/S - IDUMU OMO/UMUONYIMI II,812,2
DELTA,01,ANIOCHA NORTH,05,AZAGBA,008,ENUOFU P/S - IDUMU OMO/UMUONYIMI III,623,1
DELTA,01,ANIOCHA NORTH,05,AZAGBA,009,ENUOFU P/S - AHABA DIEI,318,1
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,001,EGBUNE P/S - OGBE-UTU QUARTERS I,780,2
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,002,EGBUNE P/S - OGBE-UTU QUARTERS II,966,2
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,003,BURR P/S - IDUMU AHABA QUARTERS I,836,2
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,004,BURR P/S - IDUMU AHABA QUARTERS II,688,1
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,005,BURR P/S - UKPAI QUARTERS,1193,2
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,006,OGBE UTU P/S - IDUMU INEI QUARTERS,1214,2
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,007,OGBE UTU P/S - OGBE UTU QUARTERS I,995,2
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,008,OGBE UTU P/S - OGBE UTU QUARTERS II,308,1
DELTA,01,ANIOCHA NORTH,06,ISSELE UKU I,009,OGBE UTU P/S - OGBEIDIBO QUARTERS,1200,2
DELTA,01,ANIOCHA NORTH,07,II,001,OMADO P/S - OGBE OFU QUARTERS I,1184,2
DELTA,01,ANIOCHA NORTH,07,II,002,OMADO P/S - OGBE OFU QUARTERS II,1240,2
DELTA,01,ANIOCHA NORTH,07,II,003,OMADO P/S - OGBE OFU QUARTERS III,1217,2
DELTA,01,ANIOCHA NORTH,07,II,004,MARTINS P/S - OGBE-OWELE QUARTERS,1856,4
DELTA,01,ANIOCHA NORTH,07,II,005,MARTINS P/S - OGBE-NTI QUARTERS,948,2
DELTA,01,ANIOCHA NORTH,07,II,006,ADAMS P/S - ISHIEKPE QUARTERS I,875,2
DELTA,01,ANIOCHA NORTH,07,II,007,ADAMS P/S - ISHIEKPE QUARTERS II,627,1
DELTA,01,ANIOCHA NORTH,07,II,008,ADAMS P/S - ISHIEKPE QUARTERS III,1183,2
DELTA,01,ANIOCHA NORTH,07,II,009,ADAMS P/S - OGBOLI QUARTERS I,1204,2
DELTA,01,ANIOCHA NORTH,07,II,010,ADAMS P/S - OGBOLI QUARTERS II,1046,2
DELTA,01,ANIOCHA NORTH,07,II,011,ADAMS P/S - OGBOLI QUARTERS III,520,1
DELTA,01,ANIOCHA NORTH,08,UNOR,001,IKEKE P/S - IDUMU OBU QUARTERS,571,1
DELTA,01,ANIOCHA NORTH,08,UNOR,002,UNOR QUARTERS,912,2
DELTA,01,ANIOCHA NORTH,08,UNOR,003,NKWOR I P/S - OKWUNYE QUARTERS I,650,1
DELTA,01,ANIOCHA NORTH,08,UNOR,004,NKWOR I P/S - OKWUNYE QUARTERS II,533,1
DELTA,01,ANIOCHA NORTH,08,UNOR,005,UNOR QUARTERS,859,2
DELTA,01,ANIOCHA NORTH,08,UNOR,006,NKEZE P/S - ATUMA QUARTERS I,684,1
DELTA,01,ANIOCHA NORTH,08,UNOR,007,NKEZE P/S - ATUMA QUARTERS II,702,1
DELTA,01,ANIOCHA NORTH,08,UNOR,008,NKEZE P/S - ATUMA QUARTERS III,601,1
DELTA,01,ANIOCHA NORTH,08,UNOR,009,UGBOKO P/S - OGBE OBI QUARTERS I,451,1
DELTA,01,ANIOCHA NORTH,08,UNOR,010,UGBOKO P/S - OGBE OBI QUARTERS II,566,1
DELTA,01,ANIOCHA NORTH,08,UNOR,011,ANIUGO P/S - ANIOFU I,556,1
DELTA,01,ANIOCHA NORTH,08,UNOR,012,ANIUGO P/S - ANIOFU II,213,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,001,EKO 'A' P/S - OGBE OFU/INYIOGO QUARTERS I,506,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,002,EKO 'A' P/S - OGBE OFU/INYIOGO QUARTERS II,436,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,003,EKO 'A' P/S - OGBE OFU/INYIOGO QUARTERS III,327,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,004,"EKO \B\"" P/S - OGBE OKWE/AGIDI QUARTERS I""",593,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,005,"EKO \B\"" P/S - OGBE OKWE/AGIDI QUARTERS II""",338,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,006,OHE P/S - UGBODU I,716,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,007,OHE P/S - UGBODU II,660,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,008,OHE P/S - UGBODU III,596,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,009,AZONOBA P/S - UBULUBU I,464,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,010,AZONOBA P/S - UBULUBU II,368,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,011,AZONOBA P/S - UBULUBU III,357,1
DELTA,01,ANIOCHA NORTH,09,UKWU - NZU,012,OGBOI P/S - OGORDOR,516,1
DELTA,01,ANIOCHA NORTH,10,EZI,001,PAUL EMECHETA P/S - UMUOLO QUARTERS I,1002,2
DELTA,01,ANIOCHA NORTH,10,EZI,002,PAUL EMECHETA P/S - UMUOLO QUARTERS II,260,1
DELTA,01,ANIOCHA NORTH,10,EZI,003,EZIUZOR P/S - OGBE OFU QUARTERS,710,1
DELTA,01,ANIOCHA NORTH,10,EZI,004,EZIUZOR P/S - OGBE OBI QUARTERS,882,2
DELTA,01,ANIOCHA NORTH,10,EZI,005,EZIUZOR P/S - OGBE-AKWU QUARTERS,482,1
DELTA,01,ANIOCHA NORTH,10,EZI,006,IYIENENE P/S - ANIOMA I,126,1
DELTA,01,ANIOCHA NORTH,10,EZI,007,IYIENENE P/S - ANIOMA II,107,1
DELTA,01,ANIOCHA NORTH,10,EZI,008,IYIENENE P/S - ANIOMA III,91,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,001,VILLAGE ISIENUGWU/IDUMU - ETITI I,464,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,002,VILLAGE ISIENUGWU/IDUMU - ETITI II,441,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,003,VILLAGE EDO I,480,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,004,VILLAGE EDO II,657,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,005,"ABUISI SQUARE, ABUISI",372,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,006,"OLLODU PRIMARY SCHOOL, OLLODU",475,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,007,"OMEZI PRIMARY SCHOOL, OLLOH",850,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,008,"OMEZI PRIMARY SCHOOL, OLLOH CAMPS",726,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,009,VILLAGE OGWASHI/UMUJEA,1115,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,010,"AZAGBA JUNCTION SQUARE, AZAGBA JUNCTION",889,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,011,"EDO VILLAGE SQUARE, EDO/EDO NEW ROAD",563,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,012,"EBITEH PRIMARY SCHOOL, ISAH OGWASHI",601,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,01,VILLAGE,013,"UMUOKWE PRIMARY SCHOOL, ABOH OGWASHI",1005,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,001,"NWEZE P/S, UMU-UZU/UMU OCHELE",796,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,002,"NWEZE P/S, UMU- OCHELE ISIOKWE",1015,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,003,"OBI - NZEKWU P/S, UMUDEI",975,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,004,"OBI - NZEKWU P/S, IDUMU OGWUDE",872,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,005,"ABUANOR P/S, OGBENTI OBI I",952,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,006,"ABUANOR P/S, OGBENTI OBI II",882,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,007,"ABUANOR P/S, OGBENTI OBI III",906,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,008,"OGBE-UBU HALL, OGBE - UBU I",797,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,009,"OGBE-UBU HALL, OGBE - UBU II",498,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,010,"IKELEIKE P/S, OGBE OGWUDEI",911,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,011,"IKELEIKE P/S, ISHIEKPE QUARTERS",899,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,012,"IKELEIKE P/S, IKELIKE QUARTERS",544,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,013,"NGWU P/S, ISIOKWE QUARTERS",761,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,014,"NGWU P/S, UMULOGAL/IDUMULUBULU",446,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,015,"NGWU P/S, OGBE ALIO I",807,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,016,"NGWU P/S, OGBE ALIO II",827,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,02,UKU I,017,AGBODEI CAMP,421,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,001,"ONIHE P/S, AGIDIEHE/IDUMU ODAFE",1163,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,002,"ONIHE P/S, OGBE-ONIHE I",1643,3
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,003,"ONIHE P/S, OGBE-ONIHE II",1340,3
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,004,"ASEI P/S, AGIDIESE I",1234,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,005,"ASEI P/S, AGIDIESE II",1226,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,006,"OGOMA P/S, OGBE-IHEGO",832,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,007,"OGOMA P/S, UMU-OKWE/OGBE ONICHA",606,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,008,"OGOMA P/S, OGBE ONICHA II",864,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,009,"NNABUWA P/S, OGBE-OFU I",1384,3
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,010,"NNABUWA P/S, OGBE-OFU II",1463,3
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,011,UMU-ONICHA/UMU-OLU/UMUOBAHI,1060,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,012,"UMU-NEZE HALL, UMUOKWE I",1633,3
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,013,"UMU-NEZE HALL, UMUOKWE II",1038,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,014,"ANI-NSHI, OGBE AHIOR/OGBE ANI",977,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,015,"ANI-NSHI, UMU-OKWUNI",1231,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,016,"ANI-NSHI, ASEI/AGIDIESE I",804,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,03,UKU II,017,"ANI-NSHI, ASEI/AGIDIESE II",1007,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,001,"OGBE-ANI P/S, ONICHA-UKU",553,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,002,"OGBE-ANI P/S, ONICHA-UKU/OGBE ANI",453,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,003,"OGBE-ANI P/S, ANI-OKPE JANET I",484,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,004,"OGBE-ANI P/S, ANI-OKPE JANET II",488,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,005,"IJEDINKA P/S, ANIEGBELE",183,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,006,"ILOAKWU P/S, AKWU QUARTERS I",709,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,007,"ILOAKWU P/S, AKWU QUARTERS II",561,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,008,"ISHE P/S, ISHE QUARTERS I",536,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,009,"ISHE P/S, ISHE QUARTERS II",593,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,010,"ISHE P/S, ISHE QUARTERS III",546,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,011,"ANIOMA SQUARE, ANIOMA QUARTERS",96,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,012,"ABUGBA SQUARE, ABUGBA",136,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,013,"AKWU HALL, AKWU QUARTERS",488,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,014,"UBULU P/S, AGBONTA I",916,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,04,UKU I,015,"UBULU P/S, AGBONTA II",753,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,001,"AKPAMA VILLAGE, AKPAMA/IDUMUBO",413,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,002,"AKPAMA VILLAGE, IDUMUBO",490,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,003,"IDEGWU P/S, OGBEGE/UDU I",362,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,004,"IDEGWU P/S, OGBEGE/UDU II",536,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,005,"IDEGWU P/S, OGBEGE/UDU III",501,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,006,"ABUEDO P/S, OSIGBUDU/ABUADO I",524,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,007,"ABUEDO P/S, OSIGBUDU/ABUADO II",875,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,008,"ABUEDO P/S, OSIGBUDU/ABUADO III",673,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,009,"ABUEDO P/S, OSIGBUDU/ABUADO IV",268,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,010,"ISSELE UKU JUNCTION, OSIGBUDU/ABUEDO",994,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,011,"UBULU II P/S, IDUMUOSUMA",686,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,012,"ANIFEKEDE P/S, ANIFEKADE",142,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,013,"NEAR VILLAGE HEAD CAMP, ANIUJA",128,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,05,UKU II,014,"ST. ANTHONY'S COLLEGE, ENUGU-IYI",574,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",001,UNOR ANIOSHEI/AGBUDU I,293,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",002,UNOR ANIOSHEI/AGBUDU II,661,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",003,UNOR ANIOSHEI/AGBUDU III,724,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",004,UNOR UMUATE/UBULU UGBO I,647,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",005,UNOR UMUATE/UBULU UGBO II,593,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",006,UNOR UMUATE/UBULU UGBO III,650,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",007,UNOR UMUATE/UBULU UGBO IV,552,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",008,UNOR UBULU I,124,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,06,"ETITI AMAKA PRIMARY SCHOOL, ANIOCHA - SOUTH",009,UNOR UBULU II,114,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,001,"ENEDE I PRIMARY SCHOOL, IKOKOGBE I",429,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,002,"ENEDE I PRIMARY SCHOOL, IKOKOGBE II",516,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,003,"COMMUNITY HALL, UNUOMA QUARTERS",307,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,004,QUARTERS I,178,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,005,QUARTERS II,318,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,006,OKENU/OGBE ONICHA I,533,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,007,OKENU/OGBE ONICHA II,338,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,008,"PALACE HALL, IKOKOGBE QUARTERS",838,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,009,"MILL GATE, JPC QUARTERS",284,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,010,"QUARTER THREE, JPC QUARTERS",269,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,011,"OGIDI PRIMARY SCHOOL, OGIDI",137,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,012,"AZAMU PRIMARY SCHOOL, AZAMU NSUKWA",402,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,013,"OKELIE PRIMARY SCHOOL,OKENU/OGBU UTU I",512,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,014,"OKELIE PRIMARY SCHOOL,OKENU/OGBU UTU II",556,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,07,NSUKWA,015,WATERSIDE,580,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,001,"ANIOGOR PRIMARY SCHOOL, UMUJEME I",871,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,002,"ANIOGOR PRIMARY SCHOOL, UMUJEME II",837,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,003,"ANIOGOR PRIMARY SCHOOL, UMUJEME III",1017,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,004,"DUGBO PRIMARY SCHOOL, OBI DUGBO",555,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,005,"ADOFI PRIMARY SCHOOL, UMUOKPALE I",696,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,006,"ADOFI PRIMARY SCHOOL, UMUOKPALE II",443,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,007,QUARTERS I,574,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,008,QUARTERS II,601,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,009,"ILLOH PRIMARY SCHOOL, OLENE ALUNELIE",535,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,08,EJEME,010,"OBI EGBUDU PRIMARY SCHOOL, ANIEFUNE",353,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,001,EWULU ANI/OSE I,429,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,002,EWULU ANI/OSE II,266,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,003,"ISHE PRIMARY SCHOOL, OGBE ANI",333,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,004,"ISHE PRIMARY SCHOOL, OGBE ACHI",259,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,005,"IDUMU ELE SQUARE, IDUMU ELE I",228,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,006,"IDUMU ELE SQUARE, IDUMU ELE II",464,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,007,EWULU ETITI/OGBE -ONISHE I,837,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,008,EWULU ETITI/OGBE -ONISHE II,833,2
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,009,EWULU UMUEZE/UMUOMAH,684,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,010,"ISIKITI PRIMARY SCHOOL, ISIKITI/UMUOCHI I",338,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,011,"ISIKITI PRIMARY SCHOOL, ISIKITI/UMUOCHI II",491,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,09,EWULU,012,"ONUIYI/ATUAKPAI SQUARE, ONUIYI/ATUAKPAI",120,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,10,ABA - UNOR,001,"ANIGE PRIMARY SCHOOL, IKOKOGBE I",621,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,10,ABA - UNOR,002,"ANIGE PRIMARY SCHOOL, IKOKOGBE II",295,1
DELTA,02,OGWASHI - ANIOCHA - SOUTH,10,ABA - UNOR,003,"IDUMU OKETE STREET, IDUMU OKETE",306,1
