state,lga_code,lga_name,ward_code,ward_name,pu_code,pu_name,regd_voters,voting_points
ABIA,01,ABA NORTH,01,EZIAMA,001,RAILWAY QUARTERS - RAILWAY QUARTERS I,972,2
ABIA,01,ABA NORTH,01,EZIAMA,002,RAILWAY QUARTERS - RAILWAY QUARTERS II,1152,2
ABIA,01,ABA NORTH,01,EZIAMA,003,RAILWAY QUARTERS - RAILWAY QUARTERS III,1280,3
ABIA,01,ABA NORTH,01,EZIAMA,004,RAILWAY QUARTERS - RAILWAY QUARTERS IV,735,1
ABIA,01,ABA NORTH,01,EZIAMA,005,ABIA POLY - ABIA POLY I,1890,4
ABIA,01,ABA NORTH,01,EZIAMA,006,ABIA POLY - ABIA POLY II,1727,3
ABIA,01,ABA NORTH,01,EZIAMA,007,ABIA POLY - ABIA POLY III,2059,4
ABIA,01,ABA NORTH,01,EZIAMA,008,ABIA POLY - ABIA POLY IV,2692,5
ABIA,01,ABA NORTH,01,EZIAMA,009,ABIA POLY - ABIA POLY V,2301,5
ABIA,01,ABA NORTH,01,EZIAMA,010,ABIA POLY - ABIA POLY VI,1970,4
ABIA,01,ABA NORTH,01,EZIAMA,011,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL I,1334,3
ABIA,01,ABA NORTH,01,EZIAMA,012,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL II,1280,3
ABIA,01,ABA NORTH,01,EZIAMA,013,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL III,1204,2
ABIA,01,ABA NORTH,01,EZIAMA,014,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL IV,1121,2
ABIA,01,ABA NORTH,01,EZIAMA,015,EZIAMA HIGH SCHOOL - EZIAMA HIGH SCHOOL V,1031,2
ABIA,01,ABA NORTH,01,EZIAMA,016,SCHOOL I,824,2
ABIA,01,ABA NORTH,01,EZIAMA,017,SCHOOL II,664,1
ABIA,01,ABA NORTH,01,EZIAMA,018,SCHOOL III,1080,2
ABIA,01,ABA NORTH,01,EZIAMA,019,SCHOOL IV,370,1
ABIA,01,ABA NORTH,01,EZIAMA,020,SCHOOL V,797,2
ABIA,01,ABA NORTH,01,EZIAMA,021,SCHOOL VI,648,1
ABIA,01,ABA NORTH,01,EZIAMA,022,SCHOOL VII,668,1
ABIA,01,ABA NORTH,01,EZIAMA,023,SCHOOL VIII,634,1
ABIA,01,ABA NORTH,02,AREA,001,NGWA CULTURAL HALL - NGWA CULTURAL HALL I,720,1
ABIA,01,ABA NORTH,02,AREA,002,NGWA CULTURAL HALL - NGWA CULTURAL HALL II,857,2
ABIA,01,ABA NORTH,02,AREA,003,NGWA CULTURAL HALL- NGWA CULTURAL HALL III,918,2
ABIA,01,ABA NORTH,02,AREA,004,NGWA CULTURAL HALL- NGWA CULTURAL HALL IV,437,1
ABIA,01,ABA NORTH,02,AREA,005,BATA PREMISES - BATA PREMISES I,629,1
ABIA,01,ABA NORTH,02,AREA,006,BATA PREMISES - BATA PREMISES II,770,2
ABIA,01,ABA NORTH,02,AREA,007,BATA PREMISES - BATA PREMISES III,1868,4
ABIA,01,ABA NORTH,02,AREA,008,BATA PREMISES - BATA PREMISES IV,1288,3
ABIA,01,ABA NORTH,02,AREA,009,LEVER BROTHERS GATE - LEVER BROTHERS GATE I,673,1
ABIA,01,ABA NORTH,02,AREA,010,LEVER BROTHERS GATE- LEVER BROTHERS GATE II,700,1
ABIA,01,ABA NORTH,02,AREA,011,LEVER BROTHERS GATE- LEVER BROTHERS GATE III,779,2
ABIA,01,ABA NORTH,02,AREA,012,LEVER BROTHERS GATE- LEVER BROTHERS GATE IV,800,2
ABIA,01,ABA NORTH,02,AREA,013,INDPENDENCE ROAD-I.D.H I,723,1
ABIA,01,ABA NORTH,02,AREA,014,INDPENDENCE ROAD-I.D.H II,679,1
ABIA,01,ABA NORTH,02,AREA,015,INDPENDENCE ROAD-I.D.H III,747,1
ABIA,01,ABA NORTH,02,AREA,016,INDPENDENCE ROAD-I.D.H IV,428,1
ABIA,01,ABA NORTH,02,AREA,017,G.B.O. CAR PARK - CAR PARK I,735,1
ABIA,01,ABA NORTH,02,AREA,018,G.B.O. CAR PARK - CAR PARK II,828,2
ABIA,01,ABA NORTH,02,AREA,019,G.B.O. CAR PARK - CAR PARK III,887,2
ABIA,01,ABA NORTH,02,AREA,020,G.B.O. CAR PARK - CAR PARK IV,723,1
ABIA,01,ABA NORTH,02,AREA,021,G.B.O. CAR PARK - CAR PARK V,946,2
ABIA,01,ABA NORTH,02,AREA,022,OLD POST OFFICE - OLD POST OFFICE PREMISES I,849,2
ABIA,01,ABA NORTH,02,AREA,023,OLD POST OFFICE - OLD POST OFFICE PREMISES II,532,1
ABIA,01,ABA NORTH,02,AREA,024,OLD POST OFFICE - OLD POST OFFICE PREMISES III,582,1
ABIA,01,ABA NORTH,02,AREA,025,AREA IV,873,2
ABIA,01,ABA NORTH,02,AREA,026,OLD POST OFFICE - OLD POST OFFICE PREMISES V,630,1
ABIA,01,ABA NORTH,02,AREA,027,OLD POST OFFICE - OLD POST OFFICE PREMISES VI,866,2
ABIA,01,ABA NORTH,02,AREA,028,AREA VII,598,1
ABIA,01,ABA NORTH,02,AREA,029,AREA PREMISES - SCHOOL PREMISES,519,1
ABIA,01,ABA NORTH,03,OSUSU I,001,OSUSU RD.PRI.SCHOOL-SCHOOL PREMISES I,906,2
ABIA,01,ABA NORTH,03,OSUSU I,002,OSUSU RD.PRI.SCHOOL-SCHOOL PREMISES II,861,2
ABIA,01,ABA NORTH,03,OSUSU I,003,OSUSU RD.PRI.SCHOOL-SCHOOL PREMISES III,1256,3
ABIA,01,ABA NORTH,03,OSUSU I,004,OSUSU RD.PRI.SCHOOL-SCHOOL PREMISES IV,882,2
ABIA,01,ABA NORTH,03,OSUSU I,005,OSUSU RD.PRI.SCHL-SCHOOL PREMISES V,926,2
ABIA,01,ABA NORTH,03,OSUSU I,006,OSUSU RD.PRI.SCHL-SCHOOL PREMISES VI,1072,2
ABIA,01,ABA NORTH,03,OSUSU I,007,B.T.C. SCHOOL PREMISES I,1666,3
ABIA,01,ABA NORTH,03,OSUSU I,008,B.T.C. SCHOOL PREMISES II,1191,2
ABIA,01,ABA NORTH,03,OSUSU I,009,B.T.C. SCHOOL PREMISES III,1129,2
ABIA,01,ABA NORTH,03,OSUSU I,010,B.T.C. SCHOOL PREMISES IV,1275,3
ABIA,01,ABA NORTH,03,OSUSU I,011,B.T.C. SCHOOL PREMISES V,1216,2
ABIA,01,ABA NORTH,03,OSUSU I,012,B.T.C. SCHOOL PREMISES VI,1358,3
ABIA,01,ABA NORTH,03,OSUSU I,013,B.T.C. SCHOOL PREMISES VII,1136,2
ABIA,01,ABA NORTH,03,OSUSU I,014,PREMISES I,841,2
ABIA,01,ABA NORTH,03,OSUSU I,015,SCHOOL PREMISES II,936,2
ABIA,01,ABA NORTH,03,OSUSU I,016,PREMISES III,1029,2
ABIA,01,ABA NORTH,03,OSUSU I,017,PREMISES IV,1176,2
ABIA,01,ABA NORTH,03,OSUSU I,018,PREMISES V,1341,3
ABIA,01,ABA NORTH,03,OSUSU I,019,PREMISES VI,452,1
ABIA,01,ABA NORTH,03,OSUSU I,020,PREMISES VII,781,2
ABIA,01,ABA NORTH,03,OSUSU I,021,PREMISES VIII,662,1
ABIA,01,ABA NORTH,04,OSUSU II,001,I,803,2
ABIA,01,ABA NORTH,04,OSUSU II,002,II,1018,2
ABIA,01,ABA NORTH,04,OSUSU II,003,III,1086,2
ABIA,01,ABA NORTH,04,OSUSU II,004,IV,1732,3
ABIA,01,ABA NORTH,04,OSUSU II,005,V,1167,2
ABIA,01,ABA NORTH,04,OSUSU II,006,VI,1053,2
ABIA,01,ABA NORTH,04,OSUSU II,007,VII,1087,2
ABIA,01,ABA NORTH,04,OSUSU II,008,I,829,2
ABIA,01,ABA NORTH,04,OSUSU II,009,II,775,2
ABIA,01,ABA NORTH,04,OSUSU II,010,III,632,1
ABIA,01,ABA NORTH,04,OSUSU II,011,IV,1013,2
ABIA,01,ABA NORTH,04,OSUSU II,012,V,692,1
ABIA,01,ABA NORTH,04,OSUSU II,013,VI,888,2
ABIA,01,ABA NORTH,04,OSUSU II,014,VII,954,2
ABIA,01,ABA NORTH,04,OSUSU II,015,NURS. SCHOOL) - SCHOOL PREMISES VIII,208,1
ABIA,01,ABA NORTH,04,OSUSU II,016,POPE JOHN PAUL COLLEGE-SCHOOL PREMISES I,865,2
ABIA,01,ABA NORTH,04,OSUSU II,017,POPE JOHN PAUL COLLEGE-SCHOOL PREMISES II,945,2
ABIA,01,ABA NORTH,04,OSUSU II,018,POPE JOHN PAUL COLLEGE-SCHOOL PREMISES III,820,2
ABIA,01,ABA NORTH,05,RD.,001,RD. PREMISES I,487,1
ABIA,01,ABA NORTH,05,RD.,002,RD. PREMISES II,276,1
ABIA,01,ABA NORTH,05,RD.,003,RD. PREMISES III,896,2
ABIA,01,ABA NORTH,05,RD.,004,RD. PREMISES IV,214,1
ABIA,01,ABA NORTH,05,RD.,005,RD. PREMISES V,356,1
ABIA,01,ABA NORTH,05,RD.,006,RD. PREMISES VI,262,1
ABIA,01,ABA NORTH,05,RD.,007,SACRED HEART COLLEGE-SCHOOL PREMISES I,805,2
ABIA,01,ABA NORTH,05,RD.,008,SACRED HEART COLLEGE-SCHOOL PREMISES II,622,1
ABIA,01,ABA NORTH,05,RD.,009,SACRED HEART COLLEGE-SCHOOL PREMISES III,955,2
ABIA,01,ABA NORTH,05,RD.,010,SACRED HEART COLLEGE-SCHOOL PREMISES IV,272,1
ABIA,01,ABA NORTH,05,RD.,011,SACRED HEART COLLEGE-SCHOOL PREMISES V,867,2
ABIA,01,ABA NORTH,05,RD.,012,ASA OKPUAJA PRIM. SCHOOL PREMISES,1064,2
ABIA,01,ABA NORTH,05,RD.,013,ST. EUGENE'S PRIM. SCH. - SCHOOL PREMISES I,715,1
ABIA,01,ABA NORTH,05,RD.,014,ST. EUGENE'S PRIM. SCH. - SCHOOL PREMISES II,1179,2
ABIA,01,ABA NORTH,05,RD.,015,ST. EUGENE'S PRIM. SCH. - SCHOOL PREMISES III,1364,3
ABIA,01,ABA NORTH,05,RD.,016,ST. EUGENE'S PRIM. SCH. - SCHOOL PREMISES IV,963,2
ABIA,01,ABA NORTH,05,RD.,017,ST. EUGENE'S PRIM. SCH. - SCHOOL PREMISES V,579,1
ABIA,01,ABA NORTH,05,RD.,018,ST. EUGENE'S PRIM. SCH. - SCHOOL PREMISES VI,478,1
ABIA,01,ABA NORTH,05,RD.,019,EKWEREAZU TOWN HALL - TOWN HALL,1005,2
ABIA,01,ABA NORTH,06,URATTA,001,URATTA COUNCIL HALL - HALL PREMISES I,815,2
ABIA,01,ABA NORTH,06,URATTA,002,URATTA COUNCIL HALL - HALL PREMISES II,859,2
ABIA,01,ABA NORTH,06,URATTA,003,URATTA COUNCIL HALL - HALL PREMISES III,705,1
ABIA,01,ABA NORTH,06,URATTA,004,URATTA COUNCIL HALL - HALL PREMISES IV,795,2
ABIA,01,ABA NORTH,06,URATTA,005,URATTA COUNCIL HALL - HALL PREMISES V,822,2
ABIA,01,ABA NORTH,06,URATTA,006,URATTA COUNCIL HALL - HALL PREMISES VI,833,2
ABIA,01,ABA NORTH,06,URATTA,007,URATTA COUNCIL HALL - HALL PREMISES VII,748,1
ABIA,01,ABA NORTH,06,URATTA,008,URATTA COUNCIL HALL - HALL PREMISES VIII,751,2
ABIA,01,ABA NORTH,06,URATTA,009,URATTA COUNCIL HALL - HALL PREMISES IX,933,2
ABIA,01,ABA NORTH,06,URATTA,010,URATTA COUNCIL HALL - HALL PREMISES X,1494,3
ABIA,01,ABA NORTH,06,URATTA,011,URATTA COUNCIL HALL - HALL PREMISES XI,502,1
ABIA,01,ABA NORTH,06,URATTA,012,URATTA COUNCIL HALL - HALL PREMISES XII,943,2
ABIA,01,ABA NORTH,06,URATTA,013,URATTA COUNCIL HALL - HALL PREMISES XIII,911,2
ABIA,01,ABA NORTH,06,URATTA,014,URATTA COUNCIL HALL - HALL PREMISES XIV,872,2
ABIA,01,ABA NORTH,06,URATTA,015,URATTA COUNCIL HALL - HALL PREMISES XV,775,2
ABIA,01,ABA NORTH,06,URATTA,016,URATTA COUNCIL HALL - HALL PREMISES XVI,716,1
ABIA,01,ABA NORTH,06,URATTA,017,URATTA COUNCIL HALL - HALL PREMISES XVII,813,2
ABIA,01,ABA NORTH,06,URATTA,018,STELLA MARIS SEC. SCHOOL - SCHOOL PREMISES I,937,2
ABIA,01,ABA NORTH,06,URATTA,019,II,727,1
ABIA,01,ABA NORTH,06,URATTA,020,III,281,1
ABIA,01,ABA NORTH,06,URATTA,021,IV,659,1
ABIA,01,ABA NORTH,06,URATTA,022,V,686,1
ABIA,01,ABA NORTH,06,URATTA,023,VI,612,1
ABIA,01,ABA NORTH,06,URATTA,024,VII,722,1
ABIA,01,ABA NORTH,06,URATTA,025,VIII,542,1
ABIA,01,ABA NORTH,06,URATTA,026,IX,80,1
ABIA,01,ABA NORTH,07,GRA,001,GRA PREMISES I,444,1
ABIA,01,ABA NORTH,07,GRA,002,GRA PREMISES II,112,1
ABIA,01,ABA NORTH,07,GRA,003,GRA PREMISES III,497,1
ABIA,01,ABA NORTH,07,GRA,004,GRA PREMISES IV,576,1
ABIA,01,ABA NORTH,07,GRA,005,GRA PREMISES V,575,1
ABIA,01,ABA NORTH,07,GRA,006,GRA PREMISES VI,497,1
ABIA,01,ABA NORTH,07,GRA,007,GRA PREMISES VII,474,1
ABIA,01,ABA NORTH,07,GRA,008,GRA PREMISES VIII,539,1
ABIA,01,ABA NORTH,07,GRA,009,GRA PREMISES IX,274,1
ABIA,01,ABA NORTH,07,GRA,010,GRA PREMISES X,429,1
ABIA,01,ABA NORTH,07,GRA,011,GRA PREMISES XI,81,1
ABIA,01,ABA NORTH,07,GRA,012,SPORTS CLUB-GOVERNOR'S LODGE I,640,1
ABIA,01,ABA NORTH,07,GRA,013,SPORTS CLUB-GOVERNOR'S LODGE II,526,1
ABIA,01,ABA NORTH,07,GRA,014,SPORTS CLUB-GOVERNOR'S LODGE III,875,2
ABIA,01,ABA NORTH,07,GRA,015,SPORTS CLUB-GOVERNOR'S LODGE IV,817,2
ABIA,01,ABA NORTH,07,GRA,016,SPORTS CLUB-GOVERNOR'S LODGE V,631,1
ABIA,01,ABA NORTH,07,GRA,017,WATER TANK WATER TANK PREMISES I,1234,2
ABIA,01,ABA NORTH,07,GRA,018,WATER TANK WATER TANK PREMISES II,1201,2
ABIA,01,ABA NORTH,07,GRA,019,WATER TANK WATER TANK PREMISES III,1699,3
ABIA,01,ABA NORTH,07,GRA,020,WATER TANK WATER TANK PREMISES IV,1361,3
ABIA,01,ABA NORTH,07,GRA,021,WATER TANK WATER TANK PREMISES V,1194,2
ABIA,01,ABA NORTH,07,GRA,022,WATER TANK WATER TANK PREMISES VI,977,2
ABIA,01,ABA NORTH,07,GRA,023,WATER TANK WATER TANK PREMISES VII,768,2
ABIA,01,ABA NORTH,07,GRA,024,WATER TANK WATER TANK PREMISES VIII,937,2
ABIA,01,ABA NORTH,08,UMUOLA,001,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES I,737,1
ABIA,01,ABA NORTH,08,UMUOLA,002,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES II,710,1
ABIA,01,ABA NORTH,08,UMUOLA,003,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES III,1214,2
ABIA,01,ABA NORTH,08,UMUOLA,004,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES IV,539,1
ABIA,01,ABA NORTH,08,UMUOLA,005,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES V,872,2
ABIA,01,ABA NORTH,08,UMUOLA,006,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES VI,1016,2
ABIA,01,ABA NORTH,08,UMUOLA,007,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES VII,902,2
ABIA,01,ABA NORTH,08,UMUOLA,008,UMUOLA OKPULOR HALL - COUNCIL HALL I,858,2
ABIA,01,ABA NORTH,08,UMUOLA,009,UMUOLA OKPULOR HALL - COUNCIL HALL II,939,2
ABIA,01,ABA NORTH,08,UMUOLA,010,UMUOLA OKPULOR HALL - COUNCIL HALL III,961,2
ABIA,01,ABA NORTH,08,UMUOLA,011,UMUOLA OKPULOR HALL - COUNCIL HALL IV,910,2
ABIA,01,ABA NORTH,08,UMUOLA,012,UMUOLA OKPULOR HALL - COUNCIL HALL V,499,1
ABIA,01,ABA NORTH,08,UMUOLA,013,UMUOLA OKPULOR HALL - COUNCIL HALL VI,775,2
ABIA,01,ABA NORTH,08,UMUOLA,014,UMUOLA OKPULOR HALL - COUNCIL HALL VII,547,1
ABIA,01,ABA NORTH,08,UMUOLA,015,UMUOLA OKPULOR HALL - COUNCIL HALL VIII,757,2
ABIA,01,ABA NORTH,08,UMUOLA,016,UMUOLA OKPULOR HALL - COUNCIL HALL IX,735,1
ABIA,01,ABA NORTH,08,UMUOLA,017,UMUOLA OKPULOR HALL - COUNCIL HALL X,861,2
ABIA,01,ABA NORTH,08,UMUOLA,018,UMUOLA OKPULOR HALL - COUNCIL HALL XI,665,1
ABIA,01,ABA NORTH,08,UMUOLA,019,UMUOLA OKPULOR HALL - COUNCIL HALL XII,360,1
ABIA,01,ABA NORTH,08,UMUOLA,020,UMUOLA OKPULOR HALL - COUNCIL HALL XIII,727,1
ABIA,01,ABA NORTH,08,UMUOLA,021,UMUOLA EGBELU HALL - COUNCIL HALL I,945,2
ABIA,01,ABA NORTH,08,UMUOLA,022,UMUOLA EGBELU HALL - COUNCIL HALL II,1344,3
ABIA,01,ABA NORTH,08,UMUOLA,023,UMUOLA EGBELU HALL - COUNCIL HALL III,1405,3
ABIA,01,ABA NORTH,08,UMUOLA,024,UMUOLA EGBELU HALL - COUNCIL HALL IV,1059,2
ABIA,01,ABA NORTH,08,UMUOLA,025,EGBELU VILLAGE SQUARE - VILLAGE SQUARE,911,2
ABIA,01,ABA NORTH,09,MARKET,001,OSUSU RD.PRIM.SCHOOL-PREMISES I,786,2
ABIA,01,ABA NORTH,09,MARKET,002,OSUSU RD.PRIM.SCHOOL-PREMISES II,859,2
ABIA,01,ABA NORTH,09,MARKET,003,OSUSU RD.PRIM.SCHOOL-PREMISES III,793,2
ABIA,01,ABA NORTH,09,MARKET,004,OSUSU RD.PRIM.SCHOOL-PREMISES IV,672,1
ABIA,01,ABA NORTH,09,MARKET,005,OSUSU RD.PRIM.SCHOOL-PREMISES V,873,2
ABIA,01,ABA NORTH,09,MARKET,006,OSUSU RD.PRIM.SCHOOL-PREMISES VI,473,1
ABIA,01,ABA NORTH,09,MARKET,007,B.T.C-SCHOOL PREMISES I,911,2
ABIA,01,ABA NORTH,09,MARKET,008,B.T.C-SCHOOL PREMISES II,859,2
ABIA,01,ABA NORTH,09,MARKET,009,B.T.C-SCHOOL PREMISES III,1168,2
ABIA,01,ABA NORTH,09,MARKET,010,B.T.C-SCHOOL PREMISES IV,1231,2
ABIA,01,ABA NORTH,09,MARKET,011,B.T.C-SCHOOL PREMISES V,394,1
ABIA,01,ABA NORTH,09,MARKET,012,B.T.C-SCHOOL PREMISES VI,913,2
ABIA,01,ABA NORTH,09,MARKET,013,B.T.C-SCHOOL PREMISES VII,1263,3
ABIA,01,ABA NORTH,09,MARKET,014,OLD INTERNAL REVENUE-PREMISES I,1142,2
ABIA,01,ABA NORTH,09,MARKET,015,OLD INTERNAL REVENUE-PREMISES II,548,1
ABIA,01,ABA NORTH,09,MARKET,016,OLD INTERNAL REVENUE-PREMISES III,1142,2
ABIA,01,ABA NORTH,09,MARKET,017,OLD INTERNAL REVENUE-PREMISES IV,474,1
ABIA,01,ABA NORTH,09,MARKET,018,OLD INTERNAL REVENUE-PREMISES V,1676,3
ABIA,01,ABA NORTH,09,MARKET,019,OLD INTERNAL REVENUE-PREMISES VI,2142,4
ABIA,01,ABA NORTH,09,MARKET,020,OLD INTERNAL REVENUE-PREMISES VII,1204,2
ABIA,01,ABA NORTH,09,MARKET,021,ROCK HOUSE PRIM./NURS.SCHOOL ABA I,1412,3
ABIA,01,ABA NORTH,09,MARKET,022,ROCK HOUSE PRIM./NURS.SCHOOL ABA II,1378,3
ABIA,01,ABA NORTH,09,MARKET,023,ROCK HOUSE PRIM./NURS.SCHOOL ABA III,1336,3
ABIA,01,ABA NORTH,09,MARKET,024,FIRE SERVICE STATION PREMISES I,2365,5
ABIA,01,ABA NORTH,09,MARKET,025,FIRE SERVICE STATION PREMISES II,1862,4
ABIA,01,ABA NORTH,09,MARKET,026,EZIOBU PRIM SCHOOL PREMISES I,689,1
ABIA,01,ABA NORTH,09,MARKET,027,EZIOBU PRIM SCHOOL - SCHOOL PREMISES II,697,1
ABIA,01,ABA NORTH,09,MARKET,028,EZIOBU PRIM SCHOOL - SCHOOL PREMISES III,148,1
ABIA,01,ABA NORTH,09,MARKET,029,EZIOBU PRIM SCHOOL - SCHOOL PREMISES IV,790,2
ABIA,01,ABA NORTH,09,MARKET,030,EZIOBU PRIM SCHOOL - SCHOOL PREMISES V,791,2
ABIA,01,ABA NORTH,09,MARKET,031,EZIOBU PRIM SCHOOL - SCHOOL PREMISES VI,518,1
ABIA,01,ABA NORTH,09,MARKET,032,EZIOBU PRIM SCHOOL - SCHOOL PREMISES VII,796,2
ABIA,01,ABA NORTH,09,MARKET,033,OSUSU VILLAGE HALL - COUNCIL HALL I,974,2
ABIA,01,ABA NORTH,09,MARKET,034,OSUSU VILLAGE HALL - COUNCIL HALL II,1239,2
ABIA,01,ABA NORTH,09,MARKET,035,OSUSU VILLAGE HALL - COUNCIL HALL III,1021,2
ABIA,01,ABA NORTH,09,MARKET,036,OSUSU VILLAGE HALL - COUNCIL HALL IV,1463,3
ABIA,01,ABA NORTH,09,MARKET,037,OSUSU VILLAGE HALL - COUNCIL V,1028,2
ABIA,01,ABA NORTH,09,MARKET,038,OSUSU VILLAGE HALL - COUNCIL HALL VI,806,2
ABIA,01,ABA NORTH,09,MARKET,039,MARKET PREMISES I,969,2
ABIA,01,ABA NORTH,09,MARKET,040,MARKET PREMISES II,903,2
ABIA,01,ABA NORTH,09,MARKET,041,MARKET PREMISES III,405,1
ABIA,01,ABA NORTH,09,MARKET,042,MARKET PREMISES IV,383,1
ABIA,01,ABA NORTH,09,MARKET,043,MARKET PREMISES V,420,1
ABIA,01,ABA NORTH,09,MARKET,044,SACRED HEART COLLEGE-SCHOOL PREMISES I,557,1
ABIA,01,ABA NORTH,09,MARKET,045,SACRED HEART COLLEGE-SCHOOL PREMISES II,549,1
ABIA,01,ABA NORTH,09,MARKET,046,SACRED HEART COLLEGE-SCHOOL PREMISES III,816,2
ABIA,01,ABA NORTH,09,MARKET,047,SACRED HEART COLLEGE-SCHOOL PREMISES IV,600,1
ABIA,01,ABA NORTH,09,MARKET,048,SACRED HEART COLLEGE-SCHOOL PREMISES V,716,1
ABIA,01,ABA NORTH,10,OGBOR I,001,WILCOX MEM. SEC. SCH. - SCHOOL PREMISES I,701,1
ABIA,01,ABA NORTH,10,OGBOR I,002,WILCOX MEM. SEC. SCH. - SCHOOL PREMISES II,633,1
ABIA,01,ABA NORTH,10,OGBOR I,003,WILCOX MEM. SEC. SCH. - SCHOOL PREMISES III,1207,2
ABIA,01,ABA NORTH,10,OGBOR I,004,WILCOX MEM. SEC. SCH. - SCHOOL PREMISES IV,1157,2
ABIA,01,ABA NORTH,10,OGBOR I,005,WILCOX MEM. SEC. SCH. - SCHOOL PREMISES V,778,2
ABIA,01,ABA NORTH,10,OGBOR I,006,OGBOR HILL HALL - COUNCIL HALL I,501,1
ABIA,01,ABA NORTH,10,OGBOR I,007,OGBOR HILL HALL - COUNCIL HALL II,585,1
ABIA,01,ABA NORTH,10,OGBOR I,008,OGBOR HILL HALL - COUNCIL HALL III,868,2
ABIA,01,ABA NORTH,10,OGBOR I,009,OGBOR HILL HALL - COUNCIL HALL IV,679,1
ABIA,01,ABA NORTH,10,OGBOR I,010,OGBOR HILL HALL - COUNCIL HALL V,385,1
ABIA,01,ABA NORTH,10,OGBOR I,011,HIS STEPS PRIM.SCHOOL - SCHOOL PREMISES I,538,1
ABIA,01,ABA NORTH,10,OGBOR I,012,HIS STEPS PRIM.SCHOOL - SCHOOL PREMISES II,635,1
ABIA,01,ABA NORTH,10,OGBOR I,013,HIS STEPS PRIM.SCHOOL - SCHOOL PREMISES III,609,1
ABIA,01,ABA NORTH,10,OGBOR I,014,HIS STEPS PRIM.SCHOOL - SCHOOL PREMISES IV,381,1
ABIA,01,ABA NORTH,10,OGBOR I,015,PREMISES I,578,1
ABIA,01,ABA NORTH,10,OGBOR I,016,PREMISES II,474,1
ABIA,01,ABA NORTH,10,OGBOR I,017,PREMISES III,505,1
ABIA,01,ABA NORTH,10,OGBOR I,018,PREMISES IV,613,1
ABIA,01,ABA NORTH,10,OGBOR I,019,PREMISES V,462,1
ABIA,01,ABA NORTH,10,OGBOR I,020,MERCY GIRLS SEC.SCHOOL - SCHOOL PREMISES I,450,1
ABIA,01,ABA NORTH,10,OGBOR I,021,MERCY GIRLS SEC.SCHOOL - SCHOOL PREMISES II,552,1
ABIA,01,ABA NORTH,10,OGBOR I,022,MERCY GIRLS SEC.SCHOOL - SCHOOL PREMISES III,557,1
ABIA,01,ABA NORTH,10,OGBOR I,023,MERCY GIRLS SEC.SCHOOL - SCHOOL PREMISES IV,587,1
ABIA,01,ABA NORTH,10,OGBOR I,024,MERCY GIRLS SEC.SCHOOL - SCHOOL PREMISES V,649,1
ABIA,01,ABA NORTH,10,OGBOR I,025,MERCY GIRLS SEC.SCHOOL - SCHOOL PREMISES VI,515,1
ABIA,01,ABA NORTH,10,OGBOR I,026,VII,537,1
ABIA,01,ABA NORTH,10,OGBOR I,027,VIII,389,1
ABIA,01,ABA NORTH,11,OGBOR II,001,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES I,569,1
ABIA,01,ABA NORTH,11,OGBOR II,002,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES II,712,1
ABIA,01,ABA NORTH,11,OGBOR II,003,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES III,693,1
ABIA,01,ABA NORTH,11,OGBOR II,004,IV,687,1
ABIA,01,ABA NORTH,11,OGBOR II,005,OGBOR HILL PRIM. SCHOOL - SCHOOL PREMISES V,759,2
ABIA,01,ABA NORTH,11,OGBOR II,006,VI,701,1
ABIA,01,ABA NORTH,11,OGBOR II,007,GIRLS HIGH SCHOOL - SCHOOL PREMISES I,613,1
ABIA,01,ABA NORTH,11,OGBOR II,008,GIRLS HIGH SCHOOL - SCHOOL PREMISES II,555,1
ABIA,01,ABA NORTH,11,OGBOR II,009,GIRLS HIGH SCHOOL - SCHOOL PREMISES III,491,1
ABIA,01,ABA NORTH,11,OGBOR II,010,GIRLS HIGH SCHOOL - SCHOOL PREMISES IV,694,1
ABIA,01,ABA NORTH,11,OGBOR II,011,GIRLS HIGH SCHOOL - SCHOOL PREMISES V,492,1
ABIA,01,ABA NORTH,11,OGBOR II,012,GIRLS HIGH SCHOOL - SCHOOL PREMISES VI,655,1
ABIA,01,ABA NORTH,11,OGBOR II,013,ROYAL COMM. SCHOOL - SCHOOL PREMISES I,656,1
ABIA,01,ABA NORTH,11,OGBOR II,014,ROYAL COMM. SCHOOL - SCHOOL PREMISES II,612,1
ABIA,01,ABA NORTH,11,OGBOR II,015,ROYAL COMM. SCHOOL - SCHOOL PREMISES III,577,1
ABIA,01,ABA NORTH,11,OGBOR II,016,ROYAL COMM. SCHOOL - SCHOOL PREMISES IV,616,1
